0.0463633	0
0.0417473	-1.11885e-09
0.035022	-9.60276e-10
0.0287997	-1.62111e-09
0.0250176	-1.41987e-09
0.0211237	-1.56698e-09
0.0186965	-9.99173e-10
0.0207423	-1.24426e-09
0.025661	9.85499e-10
0.0306888	-5.13018e-10
0.0361359	-1.64477e-09
0.045246	-3.97735e-09
0.0569356	-4.56086e-09
0.0602386	-6.28416e-09
0.0517039	-4.93473e-09
0.0403719	-4.32021e-09
0.0319204	-1.57494e-09
0.0267913	-1.67719e-09
0.0257473	-2.37959e-09
0.0266657	-5.03908e-09
0.0284184	-4.94916e-09
0.0293503	-4.03253e-09
0.025946	-2.34541e-09
0.0194992	-6.8265e-10
0.0136533	2.68753e-09
0.00810853	1.81053e-09
0.00376492	1.14154e-09
4.1763e-05	8.47293e-10
-0.00481225	-3.25741e-10
-0.00816582	-3.32638e-10
-0.00863595	-1.72178e-10
-0.00926973	1.1153e-09
-0.00859147	-1.17588e-11
-0.00445816	3.49545e-10
-0.000367706	1.89997e-09
-0.000293963	3.48305e-09
0.00273136	1.88071e-09
0.0210306	3.23617e-10
0.0496702	-9.15866e-10
0.0713994	-4.30434e-09
0.0856133	-6.6706e-10
0.0951418	-5.80381e-09
0.0923006	-9.1648e-09
0.0800435	-1.32865e-08
0.0695495	-1.18868e-08
0.0643551	-1.22602e-08
0.0666939	-1.1308e-08
0.0717079	-1.30592e-08
0.0719264	-8.09652e-09
0.0719357	-9.37627e-09
0.0765093	-1.1038e-08
0.0800509	-1.67699e-08
0.0766102	-1.42737e-08
0.0664951	-1.03226e-08
0.0549823	-5.46752e-09
0.0418996	-2.63722e-09
0.029218	2.91319e-09
0.0247907	3.71632e-10
0.0248818	-1.18839e-09
0.0242028	-1.64042e-09
0.0259558	-3.31625e-09
0.0256318	-4.54099e-09
0.0232221	-2.98324e-09
0.0200744	-1.99991e-09
0.012842	9.94742e-10
0.0158635	1.34902e-09
0.0334706	-4.27471e-10
0.0485719	-2.2721e-09
0.0669702	-4.20922e-11
0.0913811	-9.95776e-10
0.108082	-2.19957e-09
0.114066	-8.2099e-09
0.101642	-2.23194e-09
0.0847977	-4.37829e-09
0.0936445	-5.80427e-09
0.103822	-1.01495e-08
0.0993514	-9.66118e-09
0.107422	-1.48053e-08
0.117987	-1.51695e-08
0.115442	-1.72285e-08
0.111107	-8.20673e-09
0.101795	-8.5582e-09
0.0909918	-9.42358e-09
0.075583	-1.39882e-08
0.0452783	-9.23843e-09
0.0264999	-5.70442e-09
0.0251922	-3.16847e-09
0.0213665	8.26769e-10
0.0307599	4.82273e-09
0.0541264	1.01191e-09
0.0762292	-1.92055e-09
0.0951623	-6.92334e-09
0.0862188	-5.37253e-09
0.0538084	-6.78671e-09
0.0391255	-8.42685e-09
0.0353211	-7.83373e-09
0.0333301	-2.73807e-09
0.0455338	-3.38494e-09
0.0601742	6.36594e-10
0.0775452	1.31567e-09
0.0967448	-1.02062e-09
0.0919422	-3.97534e-09
0.0713467	8.5229e-11
0.0522664	4.49211e-10
0.0360432	4.29843e-09
0.0402585	-7.93971e-11
0.0657339	-9.62193e-09
0.0963013	-2.13572e-08
